tarih,sehir,leg1,leg2,leg3,leg4,leg5,leg6,t6_div,t6_devir,t5_div,t5_devir,t4_div,t4_devir,t3_div,t3_devir
08/10/2021,BURSA,187920,187910,187918,187919,187923,187909,1529.83,,522.86,,379.98,,64.78,
08/10/2021,BURSA,187923,187909,187922,187921,187908,187924,28365.51,,1741.22,,216.56,,53.05,
08/10/2021,ISTANBUL,187913,187912,187917,187915,187907,187914,1304.0,,165.57,,,,,
08/10/2021,ISTANBUL,187915,187907,187914,187911,187916,187906,649.41,,243.55,,55.5,,11.37,
09/10/2021,ANKARA,187942,187946,187937,187947,187945,187943,250.64,,40.15,,,,,
09/10/2021,ANKARA,187947,187945,187943,187948,187936,187941,578.47,,93.8,,10.27,,4.76,
09/10/2021,IZMIR,187935,187949,187954,187953,187938,187951,1111.37,,536.85,,,,,
09/10/2021,IZMIR,187953,187938,187951,187934,187939,187957,10801.08,,4542.26,,203.67,,45.82,
10/10/2021,ADANA,187981,187962,187977,187983,187963,187978,250.53,,54.94,,,,,
10/10/2021,ADANA,187983,187963,187978,187982,187979,187980,119351.64,,6557.84,,1157.14,,341.67,
10/10/2021,ELAZIG,187966,187965,187967,187964,187969,187975,4762.85,,384.64,,53.41,,2.91,
10/10/2021,ISTANBUL,187976,187960,187972,187961,187974,187971,9540.09,,2255.32,,,,,
10/10/2021,ISTANBUL,187961,187974,187971,187970,187968,187973,11145.48,,1182.18,,459.94,,32.02,
11/10/2021,BURSA,187984,187994,187990,187995,187999,187996,118.4,,69.64,,,,,
11/10/2021,BURSA,187995,187999,187996,187998,187985,187989,77.17,,10.03,,2.72,,2.68,
11/10/2021,KOCAELI,188000,187992,187988,187993,187991,187997,2164.12,,609.06,,155.07,,36.76,
12/10/2021,ADANA,188004,188018,188019,188013,188016,188017,267.7,,38.53,,24.59,,14.65,
12/10/2021,ADANA,188016,188017,188005,188015,188014,188006,2873.29,,621.86,,100.14,,40.46,
12/10/2021,DIYARBAKIR,188003,188009,188007,188010,188011,188001,,500645.52,9074.48,,,,,
12/10/2021,DIYARBAKIR,188010,188011,188001,188008,188012,188002,154546.83,,4120.91,,1527.02,,136.9,
13/10/2021,ELAZIG,188030,188029,188021,188033,188032,188020,3343.16,,1395.21,,348.47,,100.28,
13/10/2021,ISTANBUL,188031,188026,188023,188024,188035,188036,1347.63,,138.96,,55.26,,13.76,
14/10/2021,ANKARA,188038,188047,188045,188048,188046,188049,255.88,,103.57,,72.55,,33.32,
14/10/2021,ANKARA,188046,188049,188039,188044,188043,188037,2707.68,,249.08,,41.01,,19.43,
14/10/2021,IZMIR,188052,188040,188051,188055,188042,188050,162490.06,,2989.57,,,,,
14/10/2021,IZMIR,188055,188042,188050,188054,188053,188041,2731.0,,517.85,,62.2,,20.77,
15/10/2021,BURSA,188068,188070,188071,188072,188057,188066,4017.38,,645.14,,,,,
15/10/2021,BURSA,188072,188057,188066,188069,188056,188067,3530.94,,73.27,,35.4,,25.83,
15/10/2021,ISTANBUL,188058,188062,188059,188061,188064,188065,645.73,,64.42,,19.21,,14.96,
16/10/2021,ANKARA,188089,188090,188082,188088,188091,188092,265.0,,142.68,,,,,
16/10/2021,ANKARA,188088,188091,188092,188087,188081,188093,2889.85,,773.18,,210.87,,75.52,
16/10/2021,IZMIR,188098,188085,188095,188099,188094,188084,200.54,,53.23,,4.25,,5.53,
16/10/2021,IZMIR,188094,188084,188086,188097,188083,188096,738.8,,142.06,,74.64,,24.35,
17/10/2021,ADANA,188101,188116,188118,188119,188117,188121,548.75,,349.32,,,,,
17/10/2021,ADANA,188119,188117,188121,188120,188100,188122,1670.51,,67.53,,53.49,,20.11,
17/10/2021,DIYARBAKIR,188111,188110,188106,188115,188108,188113,9985.95,,331.7,,44.7,,23.98,
17/10/2021,ISTANBUL,188107,188102,188112,188104,188109,188114,1037.89,,161.17,,84.37,,23.31,
18/10/2021,BURSA,188142,188126,188143,188131,188144,188127,89.13,,25.06,,20.99,,12.7,
18/10/2021,BURSA,188144,188127,188138,188130,188140,188125,1738.98,,249.85,,124.78,,22.65,
18/10/2021,KOCAELI,188124,188132,188129,188141,188133,188135,405.88,,198.32,,,,,
18/10/2021,KOCAELI,188141,188133,188135,188128,188123,188139,93.89,,20.63,,6.17,,4.38,
19/10/2021,ADANA,188150,188151,188145,188154,188152,188155,762.09,,417.37,,,,,
19/10/2021,ADANA,188154,188152,188155,188156,188146,188153,9217.24,,2317.36,,335.34,,52.25,
19/10/2021,DIYARBAKIR,188147,188160,188149,188158,188161,188162,353.1,,26.02,,,,,
19/10/2021,DIYARBAKIR,188158,188161,188162,188148,188159,188157,308.21,,109.88,,37.65,,33.76,
20/10/2021,ELAZIG,188168,188174,188170,188172,188163,188169,10337.56,,332.5,,470.24,,190.48,
20/10/2021,ISTANBUL,188177,188166,188176,188167,188175,188180,72.0,,13.07,,10.93,,,
20/10/2021,ISTANBUL,188175,188180,188165,188179,188178,188173,359.4,,85.04,,55.9,,60.38,
21/10/2021,ANKARA,188194,188190,188186,188193,188191,188192,3453.27,,475.84,,175.15,,179.72,
21/10/2021,IZMIR,188182,188184,188181,188189,188197,188196,624.38,,307.59,,,,,
21/10/2021,IZMIR,188189,188197,188196,188183,188185,188195,100332.43,,16241.32,,2643.96,,456.73,
22/10/2021,BURSA,188205,188211,188198,188215,188212,188213,1493.16,,176.15,,,,,
22/10/2021,BURSA,188215,188212,188213,188214,188199,188209,1749.22,,876.9,,339.27,,47.48,
22/10/2021,ISTANBUL,188208,188201,188206,188204,188200,188207,732.04,,218.32,,,,,
22/10/2021,ISTANBUL,188204,188200,188207,188202,188203,188210,1344.3,,249.79,,113.67,,9.71,
23/10/2021,ANKARA,188223,188226,188225,188222,188224,188221,585.6,,45.02,,30.84,,18.87,
23/10/2021,IZMIR,188217,188231,188219,188218,188233,188232,10889.41,,4867.73,,498.95,,24.17,
23/10/2021,IZMIR,188233,188232,188228,188220,188216,188234,9262.04,,2059.63,,436.27,,57.33,
24/10/2021,ADANA,188258,188251,188235,188257,188254,188247,171.76,,42.35,,,,,
24/10/2021,ADANA,188257,188254,188247,188255,188236,188249,13150.48,,2050.69,,540.23,,1461.68,
24/10/2021,DIYARBAKIR,188246,188243,188244,188240,188242,188245,241.18,,77.29,,21.69,,16.8,
24/10/2021,ISTANBUL,188250,188238,188248,188253,188256,188239,32212.61,,4206.32,,,,,
24/10/2021,ISTANBUL,188253,188256,188239,188241,188237,188259,40822.74,,1945.37,,60.31,,22.75,
25/10/2021,BURSA,188260,188274,188261,188278,188277,188276,12306.71,,11039.44,,,,,
25/10/2021,BURSA,188278,188277,188276,188271,188272,188275,14229.58,,1037.59,,29.31,,6.22,
25/10/2021,KOCAELI,188264,188267,188265,188263,188269,188266,9285.93,,2931.91,,835.2,,65.47,
25/10/2021,KOCAELI,188269,188266,188270,188268,188262,188273,161473.03,,40314.0,,2585.1,,504.8,
26/10/2021,ADANA,188284,188292,188283,188291,188294,188295,3953.69,,703.13,,64.82,,8.3,
26/10/2021,ADANA,188294,188295,188297,188293,188282,188296,278.06,,95.07,,31.92,,8.03,
26/10/2021,DIYARBAKIR,188280,188285,188281,188287,188286,188288,2579.67,,35.16,,,,,
26/10/2021,DIYARBAKIR,188287,188286,188288,188290,188279,188289,1522.5,,241.38,,123.48,,64.76,
27/10/2021,ELAZIG,188307,188306,188302,188301,188304,188303,2638.69,,405.29,,167.01,,32.51,
27/10/2021,ISTANBUL,188310,188298,188308,188309,188312,188311,157.55,,50.83,,,,,
27/10/2021,ISTANBUL,188309,188312,188311,188313,188299,188314,102.02,,13.56,,8.41,,2.87,
28/10/2021,ANKARA,188326,188315,188324,188325,188316,188322,399.59,,99.87,,,,,
28/10/2021,ANKARA,188325,188316,188322,188320,188323,188321,1231.99,,235.29,,127.74,,43.38,
28/10/2021,IZMIR,188327,188319,188332,188328,188331,188318,11515.32,,2176.03,,76.92,,50.95,
28/10/2021,IZMIR,188331,188318,188333,188329,188317,188330,436.78,,51.37,,13.71,,13.3,
29/10/2021,BURSA,188334,188348,188343,188349,188352,188351,23746.08,,1930.22,,,,,
29/10/2021,BURSA,188349,188352,188351,188345,188335,188350,3374.3,,315.66,,77.66,,27.95,
29/10/2021,ISTANBUL,188336,188339,188337,188341,188340,188344,281.9,,34.54,,12.81,,13.31,
29/10/2021,ISTANBUL,188340,188344,188346,188342,188338,188347,16063.58,,1468.28,,1257.38,,159.31,
30/10/2021,ANKARA,188355,188359,188354,188362,188363,188360,297.55,,84.64,,,,,
30/10/2021,ANKARA,188362,188363,188360,188365,188364,188353,13884.76,,2273.67,,154.11,,60.87,
30/10/2021,IZMIR,188369,188361,188370,188366,188357,188367,5826.46,,619.01,,,,,
30/10/2021,IZMIR,188366,188357,188367,188368,188358,188356,1147.75,,239.86,,24.53,,3.72,
31/10/2021,ADANA,188372,188389,188382,188371,188393,188383,10136.57,,771.66,,592.66,,302.45,
31/10/2021,ADANA,188393,188383,188384,188387,188373,188385,21943.52,,2084.78,,110.97,,69.97,
31/10/2021,DIYARBAKIR,188390,188394,188392,188386,188391,188388,2923.23,,617.92,,285.69,,137.85,
31/10/2021,ISTANBUL,188379,188381,188376,188380,188375,188378,1011.32,,40.82,,6.36,,4.22,
01/11/2021,BURSA,188407,188396,188413,188411,188397,188409,1241.54,,396.06,,129.33,,101.36,
01/11/2021,BURSA,188397,188409,188408,188410,188395,188412,313.83,,30.84,,16.08,,6.16,
01/11/2021,KOCAELI,188403,188400,188398,188401,188405,188406,17501.22,,1708.6,,428.61,,80.82,
02/11/2021,ADANA,188431,188416,188428,188426,188429,188415,190.89,,68.81,,21.57,,9.32,
02/11/2021,ADANA,188429,188415,188432,188430,188427,188414,31168.41,,5418.39,,1621.02,,438.22,
02/11/2021,DIYARBAKIR,188420,188418,188424,188422,188417,188423,,578562.37,199400.59,,,,,
02/11/2021,DIYARBAKIR,188422,188417,188423,188425,188421,188419,,1512931.52,169555.29,,6910.25,,426.51,
03/11/2021,ELAZIG,188438,188442,188440,188439,188433,188441,339.44,,103.38,,38.28,,15.95,
03/11/2021,ISTANBUL,188443,188436,188448,188449,188445,188447,890.25,,336.56,,,,,
03/11/2021,ISTANBUL,188449,188445,188447,188446,188435,188444,7135.12,,831.54,,453.79,,139.31,
04/11/2021,ANKARA,188451,188457,188456,188454,188460,188455,5519.33,,791.93,,,,,
04/11/2021,ANKARA,188454,188460,188455,188450,188459,188458,119834.81,,15199.29,,2327.41,,774.07,
04/11/2021,IZMIR,188466,188464,188465,188452,188463,188462,753.91,,42.65,,8.96,,5.67,
05/11/2021,BURSA,188488,188478,188491,188493,188490,188479,207333.47,,26592.3,,3565.19,,225.31,
05/11/2021,BURSA,188490,188479,188492,188489,188480,188494,27977.59,,4756.94,,911.96,,444.67,
06/11/2021,ANKARA,188518,188519,188514,188517,188507,188516,35915.92,,3447.52,,,,,
06/11/2021,ANKARA,188517,188507,188516,188512,188515,188506,216.19,,55.75,,25.98,,3.46,
06/11/2021,IZMIR,188505,188522,188508,188504,188521,188520,197.92,,69.41,,21.42,,23.33,
06/11/2021,IZMIR,188521,188520,188510,188511,188503,188513,2106.19,,264.44,,102.5,,38.3,
07/11/2021,ADANA,188540,188524,188545,188542,188546,188543,458.38,,137.19,,,,,
07/11/2021,ADANA,188542,188546,188543,188541,188523,188544,852.09,,114.21,,24.27,,25.95,
07/11/2021,DIYARBAKIR,188529,188531,188532,188533,188534,188536,9995.13,,752.08,,338.83,,96.73,
07/11/2021,ISTANBUL,188530,188538,188525,188526,188527,188528,1605.66,,248.76,,60.59,,23.42,
08/11/2021,BURSA,188572,188557,188565,188570,188558,188567,2843.51,,457.67,,,,,
08/11/2021,BURSA,188570,188558,188567,188568,188571,188566,32276.06,,1064.08,,246.39,,,
08/11/2021,KOCAELI,188556,188569,188563,188561,188574,188560,2710.81,,458.83,,,,,
08/11/2021,KOCAELI,188561,188574,188560,188559,188555,188573,3759.19,,179.7,,63.13,,41.71,
09/11/2021,ADANA,188579,188588,188580,188589,188593,188587,1909.16,,485.69,,328.09,,222.68,
09/11/2021,ADANA,188593,188587,188590,188592,188591,188578,7030.32,,1512.85,,140.39,,17.87,
09/11/2021,DIYARBAKIR,188577,188583,188581,188586,188575,188584,3419.67,,143.44,,,,,
09/11/2021,DIYARBAKIR,188586,188575,188584,188582,188576,188585,1858.21,,332.33,,126.51,,16.23,
09/11/2021,ISTANBUL,188481,188482,188486,188484,188476,188487,145.29,,42.08,,,,,
09/11/2021,ISTANBUL,188484,188476,188487,188485,188483,188477,1697.85,,495.56,,116.61,,31.03,
10/11/2021,ELAZIG,188596,188600,188603,188601,188598,188599,3780.42,,631.48,,217.12,,111.82,
10/11/2021,ISTANBUL,188595,188606,188608,188610,188609,188607,60.69,,46.38,,,,,
10/11/2021,ISTANBUL,188610,188609,188607,188604,188594,188605,5425.92,,757.6,,154.69,,52.96,
11/11/2021,ANKARA,188612,188617,188618,188622,188623,188620,1384.53,,188.97,,,,,
11/11/2021,ANKARA,188622,188623,188620,188616,188611,188619,7810.61,,415.29,,53.33,,27.78,
11/11/2021,IZMIR,188614,188624,188627,188629,188613,188621,5952.94,,75.29,,34.62,,17.31,
11/11/2021,IZMIR,188613,188621,188628,188625,188615,188626,16329.55,,1903.56,,568.6,,97.56,
12/11/2021,BURSA,188631,188646,188641,188644,188645,188643,827.87,,92.26,,,,,
12/11/2021,BURSA,188644,188645,188643,188642,188630,188640,460.99,,50.28,,20.1,,18.85,
12/11/2021,ISTANBUL,188636,188634,188639,188635,188637,188632,1409.31,,291.86,,44.67,,3.17,
13/11/2021,ANKARA,188655,188658,188654,188647,188656,188652,293.95,,59.49,,,,,
13/11/2021,ANKARA,188647,188656,188652,188657,188648,188653,15389.9,,710.88,,451.11,,211.82,
13/11/2021,IZMIR,188649,188664,188662,188651,188665,188663,2270.85,,295.98,,118.89,,30.55,
13/11/2021,IZMIR,188665,188663,188661,188659,188650,188660,51117.35,,3166.09,,698.12,,222.9,
14/11/2021,ADANA,188668,188684,188683,188667,188686,188689,207.51,,41.27,,13.08,,8.7,
14/11/2021,ADANA,188686,188689,188688,188685,188666,188687,153.78,,46.27,,14.44,,11.78,
14/11/2021,DIYARBAKIR,188676,188675,188673,188677,188678,188690,782.71,,61.3,,58.49,,61.58,
14/11/2021,ISTANBUL,188669,188679,188670,188672,188674,188682,6504.52,,346.41,,112.39,,136.37,
15/11/2021,BURSA,188694,188697,188696,188695,188701,188698,433.76,,78.89,,22.98,,9.77,
15/11/2021,SANLIURFA,188691,188700,188702,188704,188693,188703,14140.17,,2729.69,,111.16,,33.37,
16/11/2021,ADANA,188712,188717,188707,188715,188710,188719,9870.73,,1407.86,,91.26,,60.82,
16/11/2021,DIYARBAKIR,188705,188716,188709,188714,188711,188718,16567.6,,2329.98,,481.53,,49.88,
17/11/2021,BURSA,188721,188731,188733,188729,188720,188732,2872.52,,204.35,,60.61,,27.57,
17/11/2021,ISTANBUL,188724,188722,188726,188728,188727,188723,608.25,,209.97,,78.25,,20.28,
18/11/2021,IZMIR,188742,188746,188737,188738,188739,188736,1007.91,,192.52,,47.9,,38.05,
18/11/2021,SANLIURFA,188745,188734,188741,188744,188743,188735,22885.43,,2299.32,,777.56,,334.98,
19/11/2021,IZMIR,188757,188771,188770,188769,188758,188762,291.6,,77.44,,27.1,,18.63,
19/11/2021,KOCAELI,188765,188755,188760,188766,188772,188767,25986.44,,5098.85,,,,,
19/11/2021,KOCAELI,188766,188772,188767,188756,188764,188761,13486.74,,2113.94,,141.88,,20.63,
20/11/2021,ADANA,188783,188793,188791,188797,188792,188794,13003.57,,328.77,,,,,
20/11/2021,ADANA,188797,188792,188794,188795,188784,188796,282342.23,,6455.54,,529.23,,171.06,
20/11/2021,ISTANBUL,188782,188787,188788,188789,188781,188790,23312.06,,4988.43,,852.29,,177.37,
21/11/2021,ADANA,188817,188816,188799,188813,188815,188814,116.58,,43.97,,10.26,,3.82,
21/11/2021,DIYARBAKIR,188807,188810,188812,188809,188808,188811,5854.58,,262.23,,187.16,,14.47,
21/11/2021,IZMIR,188803,188798,188802,188805,188806,188804,403.45,,90.04,,15.78,,6.11,
22/11/2021,BURSA,188836,188834,188838,188835,188837,188833,46289.1,,364.44,,64.42,,43.68,
22/11/2021,SANLIURFA,188829,188826,188830,188832,188831,188825,1271.7,,170.59,,161.68,,20.97,
23/11/2021,ADANA,188849,188840,188854,188846,188839,188848,42.73,,9.36,,3.46,,0.65,
23/11/2021,DIYARBAKIR,188842,188851,188855,188844,188850,188853,38976.16,,5222.09,,,,,
23/11/2021,DIYARBAKIR,188844,188850,188853,188845,188843,188847,79869.14,,2518.56,,1204.75,,271.72,
24/11/2021,BURSA,188867,188856,188865,188861,188857,188871,612.99,,72.45,,22.69,,9.56,
24/11/2021,ISTANBUL,188868,188860,188869,188859,188866,188863,2282.2,,330.28,,,,,
24/11/2021,ISTANBUL,188859,188866,188863,188870,188858,188864,745.99,,140.55,,51.87,,27.78,
25/11/2021,IZMIR,188878,188884,188874,188883,188876,188885,1727.86,,170.19,,34.5,,4.9,
25/11/2021,SANLIURFA,188880,188872,188879,188882,188873,188877,449.82,,94.88,,70.87,,15.98,
26/11/2021,IZMIR,188897,188900,188899,188889,188890,188894,231.38,,67.3,,21.94,,16.38,
26/11/2021,KOCAELI,188895,188886,188888,188891,188896,188892,844.18,,74.17,,,,,
26/11/2021,KOCAELI,188891,188896,188892,188893,188887,188898,658.48,,131.97,,51.39,,11.72,
27/11/2021,ADANA,188916,188902,188913,188915,188901,188914,16534.64,,1789.23,,173.54,,41.05,
27/11/2021,ISTANBUL,188903,188906,188911,188904,188909,188908,2753.03,,781.74,,,,,
27/11/2021,ISTANBUL,188904,188909,188908,188907,188905,188910,1342.05,,243.5,,43.62,,13.76,
28/11/2021,ADANA,188938,188931,188917,188928,188936,188934,5229.09,,846.88,,359.65,,16.27,
28/11/2021,DIYARBAKIR,188929,188923,188926,188932,188933,188930,7601.56,,1357.47,,357.19,,208.16,
28/11/2021,IZMIR,188919,188940,188922,188939,188927,188920,1608.81,,897.64,,,,,
28/11/2021,IZMIR,188939,188927,188920,188921,188937,188925,15450.28,,5253.2,,410.24,,24.68,
29/11/2021,BURSA,188949,188944,188947,188951,188945,188946,95559.4,,8000.88,,498.0,,83.95,
29/11/2021,SANLIURFA,188943,188948,188954,188950,188941,188953,1060.67,,365.12,,125.91,,41.02,
30/11/2021,ADANA,188968,188961,188964,188969,188955,188970,1349.32,,88.15,,21.31,,8.43,
01/12/2021,BURSA,188979,188978,188972,188977,188971,188976,1613.25,,332.52,,69.57,,32.85,
01/12/2021,ISTANBUL,188981,188974,188983,188984,188973,188985,2160.94,,106.43,,49.34,,27.86,
02/12/2021,IZMIR,188989,188991,188992,188990,188994,188988,291.1,,65.52,,21.45,,11.45,
02/12/2021,SANLIURFA,188987,188996,188995,188997,188986,188999,52701.02,,7100.34,,330.42,,140.25,
03/12/2021,IZMIR,189014,189012,189008,189002,189013,189015,27265.37,,2002.86,,381.29,,137.22,
03/12/2021,KOCAELI,189006,189001,189004,189010,189000,189007,1381.4,,413.9,,,,,
03/12/2021,KOCAELI,189010,189000,189007,189011,189005,189009,2214.34,,427.64,,285.18,,16.53,
04/12/2021,ADANA,189030,189029,189028,189027,189026,189032,23459.36,,4471.43,,901.94,,44.85,
04/12/2021,ISTANBUL,189022,189024,189021,189020,189019,189023,4284.54,,561.03,,135.24,,50.33,
05/12/2021,ADANA,189043,189035,189039,189038,189042,189034,,2119211.35,24788.44,,3041.67,,234.6,
05/12/2021,DIYARBAKIR,188963,188966,188958,188960,188965,188962,326.55,,43.23,,16.29,,5.78,
05/12/2021,IZMIR,189044,189036,189045,189037,189048,189040,5308.2,,663.44,,206.88,,154.13,
06/12/2021,BURSA,189057,189050,189051,189059,189052,189049,5973.4,,1182.34,,378.45,,,
06/12/2021,SANLIURFA,189056,189055,189054,189061,189053,189058,439087.37,,43791.25,,6343.28,,842.07,
07/12/2021,ADANA,189062,189073,189069,189076,189067,189063,1093.96,,81.23,,53.62,,19.76,
07/12/2021,DIYARBAKIR,189066,189071,189072,189074,189065,189077,3104.14,,339.24,,65.34,,55.22,
08/12/2021,BURSA,189085,189080,189087,189083,189082,189084,17732.48,,1237.0,,456.57,,89.85,
08/12/2021,ISTANBUL,189090,189078,189089,189091,189079,189092,15753.66,,920.99,,235.38,,15.23,
09/12/2021,IZMIR,189100,189097,189102,189099,189101,189096,5987.2,,1464.84,,113.67,,98.42,
09/12/2021,SANLIURFA,189105,189093,189103,189104,189095,189106,11722.75,,883.84,,207.42,,30.93,
10/12/2021,IZMIR,189120,189110,189116,189121,189122,189118,2076.89,,190.35,,80.46,,52.13,
10/12/2021,KOCAELI,189112,189111,189113,189119,189108,189114,218.94,,39.45,,,,,
10/12/2021,KOCAELI,189119,189108,189114,189117,189109,189115,450.78,,82.6,,56.49,,13.67,
11/12/2021,ADANA,189124,189138,189133,189132,189136,189135,13906.55,,757.91,,,,,
11/12/2021,ADANA,189132,189136,189135,189123,189134,189137,296.32,,103.58,,68.01,,18.12,
11/12/2021,ISTANBUL,189126,189131,189127,189128,189125,189129,292.93,,90.9,,10.82,,12.15,
12/12/2021,ADANA,189139,189150,189154,189151,189140,189153,12303.34,,1259.18,,378.82,,51.22,
12/12/2021,IZMIR,189142,189144,189145,189141,189146,189149,4704.62,,2698.01,,,,,
12/12/2021,IZMIR,189141,189146,189149,189143,189147,189152,3418.8,,881.84,,71.53,,13.66,
13/12/2021,BURSA,189169,189162,189163,189160,189155,189161,1937.88,,214.23,,71.55,,16.0,
13/12/2021,SANLIURFA,189165,189168,189159,189167,189157,189166,5408.85,,1167.37,,324.5,,95.26,
14/12/2021,ADANA,189183,189185,189181,189182,189172,189184,675.29,,106.67,,34.88,,11.47,
14/12/2021,DIYARBAKIR,189175,189178,189179,189176,189174,189180,9342.71,,379.6,,151.62,,61.21,
15/12/2021,BURSA,189200,189191,189195,189187,189190,189199,371.33,,64.32,,30.91,,15.97,
15/12/2021,ISTANBUL,189193,189194,189198,189192,189189,189196,387.79,,64.18,,25.14,,4.16,
16/12/2021,IZMIR,189212,189213,189209,189206,189211,189203,1456.88,,141.81,,40.59,,15.88,
16/12/2021,SANLIURFA,189205,189207,189210,189204,189201,189208,4994.79,,609.65,,166.45,,41.03,
17/12/2021,IZMIR,189220,189217,189223,189228,189218,189219,168.6,,31.26,,29.19,,16.11,
17/12/2021,KOCAELI,189225,189215,189229,189214,189226,189227,6949.23,,861.72,,,,,
17/12/2021,KOCAELI,189214,189226,189227,189221,189222,189230,3917.93,,630.09,,61.15,,8.18,
18/12/2021,ADANA,189234,189242,189241,189244,189245,189243,263.59,,91.5,,,,,
18/12/2021,ADANA,189244,189245,189243,189240,189233,189246,176.18,,28.28,,10.68,,7.22,
18/12/2021,ISTANBUL,189238,189239,189232,189236,189235,189237,115.82,,32.28,,8.73,,2.32,
19/12/2021,ADANA,189258,189250,189261,189260,189262,189249,22313.98,,3392.79,,596.42,,58.32,
19/12/2021,IZMIR,189259,189254,189247,189255,189251,189253,722.38,,149.81,,,,,
19/12/2021,IZMIR,189255,189251,189253,189248,189257,189252,2969.11,,919.22,,293.34,,156.5,
20/12/2021,BURSA,189270,189271,189268,189269,189272,189263,49695.46,,5065.69,,374.12,,112.2,
20/12/2021,SANLIURFA,189267,189273,189276,189274,189265,189277,5169.71,,520.63,,178.36,,26.6,
21/12/2021,ADANA,189287,189291,189289,189290,189288,189286,701.28,,228.26,,41.88,,18.71,
21/12/2021,DIYARBAKIR,189284,189279,189282,189280,189283,189278,26253.7,,4202.12,,961.41,,273.22,
22/12/2021,BURSA,189304,189301,189303,189302,189297,189298,5764.25,,252.37,,55.69,,4.76,
22/12/2021,ISTANBUL,189300,189292,189295,189299,189293,189296,2812.48,,401.78,,184.29,,66.4,
23/12/2021,IZMIR,189305,189312,189317,189308,189306,189309,1099.63,,139.76,,39.92,,8.67,
