tarih,sehir,urun,seq,tip,race_kodlar,kombo,tl,beraberlik
2025-04-13,IZMIR,6,2,odendi,216361/216356/216362/216370/216369/216368,"1,4/2/1/5/7/4",6176.61,1
2025-04-13,IZMIR,5,2,odendi,216356/216362/216370/216369/216368,2/1/5/7/4,3366.9,0
2025-04-13,IZMIR,4,1,odendi,216362/216370/216369/216368,1/5/7/4,1609.12,0
2025-04-13,IZMIR,3,2,odendi,216370/216369/216368,5/7/4,281.17,0
2025-04-14,BURSA,3,1,odendi,216395/216389/216398,"2,7/7/4",233.77,1
2025-04-14,BURSA,6,1,odendi,216388/216393/216395/216389/216398/216396,"7/7/2,7/7/4/1",5741.61,1
2025-04-14,BURSA,5,1,odendi,216393/216395/216389/216398/216396,"7/2,7/7/4/1",869.85,1
2025-04-14,BURSA,6,2,odendi,216389/216398/216396/216394/216397/216404,"7/4/1/2,3/9/4",7136.73,1
2025-04-14,BURSA,5,2,odendi,216398/216396/216394/216397/216404,"4/1/2,3/9/4",275.43,1
2025-04-14,BURSA,4,1,odendi,216396/216394/216397/216404,"1/2,3/9/4",145.5,1
2025-04-14,BURSA,3,2,odendi,216394/216397/216404,"2,3/9/4",82.05,1
2025-04-14,SANLIURFA,3,1,odendi,216403/216391/216401,4/14/7,911.4,0
2025-04-14,SANLIURFA,6,1,odendi,216392/216402/216403/216391/216401/216405,"11/9/4/14/7/2,11",66700.52,1
2025-04-14,SANLIURFA,5,1,odendi,216402/216403/216391/216401/216405,"9/4/14/7/2,11",16287.03,1
2025-04-14,SANLIURFA,6,2,odendi,216391/216401/216405/216399/216390/216400,"14/7/2,11/1/4,6/4",47331.3,1
2025-04-14,SANLIURFA,5,2,odendi,216401/216405/216399/216390/216400,"7/2,11/1/4,6/4",6487.76,1
2025-04-14,SANLIURFA,4,1,odendi,216405/216399/216390/216400,"2,11/1/4,6/4",670.68,1
2025-04-14,SANLIURFA,3,2,odendi,216399/216390/216400,"1/4,6/4",249.52,1
2025-04-15,ANTALYA,6,1,odendi,216409/216416/216421/216418/216410/216422,4/3/5/1/6/5,1425.06,0
2025-04-15,ANTALYA,5,1,odendi,216416/216421/216418/216410/216422,3/5/1/6/5,335.92,0
2025-04-15,ANTALYA,4,1,odendi,216421/216418/216410/216422,5/1/6/5,274.06,0
2025-04-15,ANTALYA,3,1,odendi,216418/216410/216422,1/6/5,60.0,0
2025-04-15,ANTALYA,6,2,odendi,216410/216422/216423/216411/216408/216420,6/5/4/3/6/1,13004.58,0
2025-04-15,ANTALYA,5,2,odendi,216422/216423/216411/216408/216420,5/4/3/6/1,6329.92,0
2025-04-15,ANTALYA,4,2,odendi,216423/216411/216408/216420,4/3/6/1,2716.75,0
2025-04-15,ANTALYA,3,2,odendi,216411/216408/216420,3/6/1,515.85,0
2025-04-15,ELAZIG,3,1,odendi,216415/216407/216413,2/2/7,339.67,0
2025-04-15,ELAZIG,6,1,odendi,216419/216415/216407/216413/216412/216414,8/2/2/7/6/3,30850.47,0
2025-04-15,ELAZIG,6,2,odendi,216407/216413/216412/216414/216417/216406,2/7/6/3/3/5,57547.72,0
2025-04-15,ELAZIG,5,1,odendi,216413/216412/216414/216417/216406,7/6/3/3/5,7154.4,0
2025-04-15,ELAZIG,4,1,odendi,216412/216414/216417/216406,6/3/3/5,1689.37,0
2025-04-15,ELAZIG,3,2,odendi,216414/216417/216406,3/3/5,361.35,0
2025-04-16,ELAZIG,3,1,odendi,216452/216455/216457,5/10/11,4331.47,0
2025-04-16,ELAZIG,6,1,odendi,216427/216452/216455/216457/216454/216456,8/5/10/11/6/1,5251473.45,0
2025-04-16,ELAZIG,6,2,odendi,216455/216457/216454/216456/216426/216453,"10/11/6/1/2,5,7/10",113485.37,1
2025-04-16,ELAZIG,5,1,odendi,216457/216454/216456/216426/216453,"11/6/1/2,5,7/10",7204.08,1
2025-04-16,ELAZIG,4,1,odendi,216454/216456/216426/216453,"6/1/2,5,7/10",716.12,1
2025-04-16,ELAZIG,3,2,odendi,216456/216426/216453,"1/2,5,7/10",137.02,1
2025-04-16,ISTANBUL,6,1,odendi,216466/216473/216470/216472/216464/216468,"4,11/1/7/5/6,7/6",2625.69,1
2025-04-16,ISTANBUL,5,1,odendi,216473/216470/216472/216464/216468,"1/7/5/6,7/6",1674.82,1
2025-04-16,ISTANBUL,4,1,odendi,216470/216472/216464/216468,"7/5/6,7/6",477.93,1
2025-04-16,ISTANBUL,3,1,odendi,216472/216464/216468,"5/6,7/6",63.0,1
2025-04-16,ISTANBUL,6,2,odendi,216464/216468/216469/216467/216465/216471,"6,7/6/5/1/9/14",13268.7,1
2025-04-16,ISTANBUL,5,2,odendi,216468/216469/216467/216465/216471,6/5/1/9/14,2759.43,0
2025-04-16,ISTANBUL,4,2,odendi,216469/216467/216465/216471,5/1/9/14,2488.06,0
2025-04-16,ISTANBUL,3,2,odendi,216467/216465/216471,1/9/14,535.72,0
2025-04-17,ANKARA,6,1,odendi,216477/216495/216488/216485/216478/216494,5/2/7/5/7/7,335719.56,0
2025-04-17,ANKARA,5,1,odendi,216495/216488/216485/216478/216494,2/7/5/7/7,128929.42,0
2025-04-17,ANKARA,4,1,odendi,216488/216485/216478/216494,7/5/7/7,33217.12,0
2025-04-17,ANKARA,3,1,odendi,216485/216478/216494,5/7/7,1368.0,0
2025-04-17,ANKARA,6,2,odendi,216478/216494/216491/216486/216479/216496,7/7/7/1/5/12,831138.96,0
2025-04-17,ANKARA,5,2,odendi,216494/216491/216486/216479/216496,7/7/1/5/12,122378.55,0
2025-04-17,ANKARA,4,2,odendi,216491/216486/216479/216496,7/1/5/12,2086.0,0
2025-04-17,ANKARA,3,2,odendi,216486/216479/216496,1/5/12,378.6,0
2025-04-17,IZMIR,6,1,odendi,216481/216493/216483/216480/216484/216489,4/6/3/5/7/3,3924.6,0
2025-04-17,IZMIR,5,1,odendi,216493/216483/216480/216484/216489,6/3/5/7/3,1240.61,0
2025-04-17,IZMIR,4,1,odendi,216483/216480/216484/216489,3/5/7/3,914.62,0
2025-04-17,IZMIR,3,1,odendi,216480/216484/216489,5/7/3,963.6,0
2025-04-17,IZMIR,6,2,odendi,216484/216489/216492/216487/216482/216490,"7/3/2/4,8,9/4/7",5186.49,1
2025-04-17,IZMIR,5,2,odendi,216489/216492/216487/216482/216490,"3/2/4,8,9/4/7",1016.1,1
2025-04-17,IZMIR,4,2,odendi,216492/216487/216482/216490,"2/4,8,9/4/7",50.12,1
2025-04-17,IZMIR,3,2,odendi,216487/216482/216490,"4,8,9/4/7",35.17,1
2025-04-18,BURSA,3,1,odendi,216515/216520/216518,7/9/4,61.42,0
2025-04-18,BURSA,6,1,odendi,216528/216522/216515/216520/216518/216529,"10,14/2/7/9/4/1,7",1597.56,1
2025-04-18,BURSA,5,1,odendi,216522/216515/216520/216518/216529,"2/7/9/4/1,7",227.06,1
2025-04-18,BURSA,6,2,odendi,216520/216518/216529/216516/216525/216530,"9/4/1,7/4/5/1,13",261721.68,1
2025-04-18,BURSA,5,2,odendi,216518/216529/216516/216525/216530,"4/1,7/4/5/1,13",38597.17,1
2025-04-18,BURSA,4,1,odendi,216529/216516/216525/216530,"1,7/4/5/1,13",12315.18,1
2025-04-18,BURSA,3,2,odendi,216516/216525/216530,"4/5/1,13",3111.6,1
2025-04-18,ISTANBUL,3,1,odendi,216519/216514/216517,2/6/4,27.9,0
2025-04-18,ISTANBUL,6,1,odendi,216526/216513/216519/216514/216517/216524,"6/5/2/5,6/4/3",1183.44,1
2025-04-18,ISTANBUL,5,1,odendi,216513/216519/216514/216517/216524,5/2/6/4/3,379.12,0
2025-04-18,ISTANBUL,6,2,odendi,216514/216517/216524/216521/216527/216523,6/4/3/1/13/4,926818.5,0
2025-04-18,ISTANBUL,5,2,odendi,216517/216524/216521/216527/216523,4/3/1/13/4,304098.48,0
2025-04-18,ISTANBUL,4,1,odendi,216524/216521/216527/216523,3/1/13/4,36277.25,0
2025-04-18,ISTANBUL,3,2,odendi,216521/216527/216523,1/13/4,6677.7,0
2025-04-19,ANKARA,6,1,odendi,216541/216547/216546/216550/216540/216544,"6,8/7/6/1,3/3/1",3459.36,1
2025-04-19,ANKARA,5,1,odendi,216547/216546/216550/216540/216544,"7/6/1,3/3/1",943.2,1
2025-04-19,ANKARA,4,1,odendi,216546/216550/216540/216544,"6/1,3/3/1",282.5,1
2025-04-19,ANKARA,3,1,odendi,216550/216540/216544,"1,3/3/1",81.45,1
2025-04-19,ANKARA,6,2,odendi,216540/216544/216545/216549/216542/216543,3/1/8/6/1/3,133311.87,0
2025-04-19,ANKARA,5,2,odendi,216544/216545/216549/216542/216543,1/8/6/1/3,10480.2,0
2025-04-19,ANKARA,4,2,odendi,216545/216549/216542/216543,8/6/1/3,2807.12,0
2025-04-19,ANKARA,3,2,odendi,216549/216542/216543,6/1/3,824.47,0
2025-04-19,DBAKIR,6,1,odendi,216554/216556/216553/216552/216557/216551,"1/10/2,11/1/4,5,7/2",4675.9,1
2025-04-19,DBAKIR,5,1,odendi,216556/216553/216552/216557/216551,"10/2,11/1/4,5,7/2",2296.5,1
2025-04-19,DBAKIR,4,1,odendi,216553/216552/216557/216551,"2,11/1/4,5,7/2",148.18,1
2025-04-19,DBAKIR,3,1,odendi,216552/216557/216551,"1/4,5,7/2",47.47,1
2025-04-19,IZMIR,3,1,odendi,216548/216561/216563,"1,2,3/11/12",615.52,1
2025-04-19,IZMIR,6,1,odendi,216559/216548/216561/216563/216558/216562,"1/1,2,3/11/12/1/2",54762.45,1
2025-04-19,IZMIR,6,2,odendi,216561/216563/216558/216562/216555/216560,11/12/1/2/1/7,47114.79,0
2025-04-19,IZMIR,5,1,odendi,216563/216558/216562/216555/216560,12/1/2/1/7,1340.96,0
2025-04-19,IZMIR,4,1,odendi,216558/216562/216555/216560,1/2/1/7,317.5,0
2025-04-19,IZMIR,3,2,odendi,216562/216555/216560,2/1/7,46.72,0
2025-04-20,ADANA,6,1,odendi,216574/216589/216591/216592/216575/216590,11/2/7/1/12/2,1577.1,0
2025-04-20,ADANA,5,1,odendi,216589/216591/216592/216575/216590,2/7/1/12/2,480.22,0
2025-04-20,ADANA,4,1,odendi,216591/216592/216575/216590,7/1/12/2,384.81,0
2025-04-20,ADANA,3,1,odendi,216592/216575/216590,1/12/2,51.6,0
2025-04-20,ADANA,6,2,odendi,216575/216590/216584/216587/216573/216588,"12/2/3,12/3/1/8",6979.56,1
2025-04-20,ADANA,5,2,odendi,216590/216584/216587/216573/216588,"2/3,12/3/1/8",1929.67,1
2025-04-20,ADANA,4,2,odendi,216584/216587/216573/216588,"3,12/3/1/8",566.06,1
2025-04-20,ADANA,3,2,odendi,216587/216573/216588,3/1/8,282.15,0
2025-04-20,ISTANBUL,6,1,odendi,216572/216577/216582/216580/216571/216576,11/7/3/1/10/9,58309.86,0
2025-04-20,ISTANBUL,5,1,odendi,216577/216582/216580/216571/216576,7/3/1/10/9,7225.87,0
2025-04-20,ISTANBUL,4,1,odendi,216582/216580/216571/216576,3/1/10/9,1022.37,0
2025-04-20,ISTANBUL,3,1,odendi,216580/216571/216576,1/10/9,820.65,0
2025-04-20,ISTANBUL,6,2,odendi,216571/216576/216581/216578/216579/216570,10/9/3/6/1/7,22712.1,0
2025-04-20,ISTANBUL,5,2,odendi,216576/216581/216578/216579/216570,9/3/6/1/7,477.48,0
2025-04-20,ISTANBUL,4,2,odendi,216581/216578/216579/216570,3/6/1/7,87.5,0
2025-04-20,ISTANBUL,3,2,odendi,216578/216579/216570,6/1/7,19.27,0
2025-04-21,BURSA,3,1,odendi,216612/216622/216619,3/3/4,137.55,0
2025-04-21,BURSA,6,1,odendi,216609/216615/216612/216622/216619/216617,3/3/3/3/4/10,856679.13,0
2025-04-21,BURSA,5,1,odendi,216615/216612/216622/216619/216617,3/3/3/4/10,56453.51,0
2025-04-21,BURSA,6,2,odendi,216622/216619/216617/216621/216608/216620,3/4/10/4/1/2,4878.6,0
2025-04-21,BURSA,5,2,odendi,216619/216617/216621/216608/216620,4/10/4/1/2,2745.75,0
2025-04-21,BURSA,4,1,odendi,216617/216621/216608/216620,10/4/1/2,684.5,0
2025-04-21,BURSA,3,2,odendi,216621/216608/216620,4/1/2,42.67,0
2025-04-21,SANLIURFA,3,1,odendi,216611/216614/216616,2/10/2,143.4,0
2025-04-21,SANLIURFA,6,1,odendi,216607/216611/216614/216616/216613/216606,"1,4/2/10/2/9/11",1954.27,1
2025-04-21,SANLIURFA,6,2,odendi,216614/216616/216613/216606/216610/216618,10/2/9/11/11/8,100443.5,0
2025-04-21,SANLIURFA,5,1,odendi,216616/216613/216606/216610/216618,2/9/11/11/8,37740.93,0
2025-04-21,SANLIURFA,4,1,odendi,216613/216606/216610/216618,9/11/11/8,5396.87,0
2025-04-21,SANLIURFA,3,2,odendi,216606/216610/216618,11/11/8,1014.45,0
2025-04-22,ANTALYA,3,1,odendi,216625/216629/216626,2/8/5,97.87,0
2025-04-22,ANTALYA,6,1,odendi,216635/216625/216629/216626/216631/216627,5/2/8/5/9/2,17715.33,0
2025-04-22,ANTALYA,6,2,odendi,216629/216626/216631/216627/216634/216628,8/5/9/2/3/10,9735.09,0
2025-04-22,ANTALYA,5,1,odendi,216626/216631/216627/216634/216628,5/9/2/3/10,1816.08,0
2025-04-22,ANTALYA,4,1,odendi,216631/216627/216634/216628,9/2/3/10,404.5,0
2025-04-22,ANTALYA,3,2,odendi,216627/216634/216628,2/3/10,122.62,0
2025-04-22,ELAZIG,3,1,odendi,216636/216639/216632,"1/7/7,8",301.95,1
2025-04-22,ELAZIG,6,1,odendi,216624/216636/216639/216632/216633/216638,"1,12/1/7/7,8/1/2",15898.65,1
2025-04-22,ELAZIG,6,2,odendi,216639/216632/216633/216638/216623/216630,"7/7,8/1/2/10,13/3",55366.5,1
2025-04-22,ELAZIG,5,1,odendi,216632/216633/216638/216623/216630,"7,8/1/2/10,13/3",7919.32,1
2025-04-22,ELAZIG,4,1,odendi,216633/216638/216623/216630,"1/2/10,13/3",1377.56,1
2025-04-22,ELAZIG,3,2,odendi,216638/216623/216630,"2/10,13/3",327.52,1
2025-04-23,ELAZIG,3,1,odendi,216647/216650/216644,4/4/4,52.2,0
2025-04-23,ELAZIG,6,1,odendi,216650/216644/216645/216651/216648/216649,4/4/3/3/5/4,3132.32,0
2025-04-23,ELAZIG,5,1,odendi,216644/216645/216651/216648/216649,4/3/3/5/4,656.02,0
2025-04-23,ELAZIG,4,1,odendi,216645/216651/216648/216649,3/3/5/4,280.75,0
2025-04-23,ELAZIG,3,2,odendi,216651/216648/216649,3/5/4,124.5,0
2025-04-23,ISTANBUL,3,1,odendi,216653/216655/216640,1/6/1,72.3,0
2025-04-23,ISTANBUL,6,1,odendi,216643/216646/216653/216655/216640/216654,5/3/1/6/1/3,3592.5,0
2025-04-23,ISTANBUL,5,1,odendi,216646/216653/216655/216640/216654,3/1/6/1/3,831.45,0
2025-04-23,ISTANBUL,6,2,odendi,216655/216640/216654/216652/216642/216641,6/1/3/3/2/15,8319.54,0
2025-04-23,ISTANBUL,5,2,odendi,216640/216654/216652/216642/216641,1/3/3/2/15,1208.55,0
2025-04-23,ISTANBUL,4,1,odendi,216654/216652/216642/216641,3/3/2/15,352.25,0
2025-04-23,ISTANBUL,3,2,odendi,216652/216642/216641,3/2/15,273.97,0
2025-04-24,ANKARA,6,1,odendi,216679/216678/216675/216677/216680/216665,"2,6/7/3/8/4/12",10909.83,1
2025-04-24,ANKARA,5,1,odendi,216678/216675/216677/216680/216665,7/3/8/4/12,4121.13,0
2025-04-24,ANKARA,4,1,odendi,216675/216677/216680/216665,3/8/4/12,2134.43,0
2025-04-24,ANKARA,3,1,odendi,216677/216680/216665,8/4/12,537.75,0
2025-04-24,ANKARA,6,2,odendi,216680/216665/216671/216676/216673/216664,4/12/4/8/13/15,1422407.52,0
2025-04-24,ANKARA,5,2,odendi,216665/216671/216676/216673/216664,12/4/8/13/15,67681.16,0
2025-04-24,ANKARA,4,2,odendi,216671/216676/216673/216664,4/8/13/15,5834.06,0
2025-04-24,ANKARA,3,2,odendi,216676/216673/216664,8/13/15,1685.4,0
2025-04-24,IZMIR,6,1,odendi,216667/216683/216670/216666/216684/216681,7/2/4/7/9/5,62856.36,0
2025-04-24,IZMIR,5,1,odendi,216683/216670/216666/216684/216681,"2/4/7/1,9/5",13764.56,1
2025-04-24,IZMIR,4,1,odendi,216670/216666/216684/216681,"4/7/1,9/5",2449.25,1
2025-04-24,IZMIR,3,1,odendi,216666/216684/216681,"7/1,9/5",914.1,1
2025-04-24,IZMIR,6,2,odendi,216684/216681/216674/216672/216668/216682,"1,9/5/3/8/6/2",219588.87,1
2025-04-24,IZMIR,5,2,odendi,216681/216674/216672/216668/216682,5/3/8/6/2,42303.52,0
2025-04-24,IZMIR,4,2,odendi,216674/216672/216668/216682,3/8/6/2,1364.81,0
2025-04-24,IZMIR,3,2,odendi,216672/216668/216682,8/6/2,145.95,0
2025-04-25,BURSA,3,1,odendi,216717/216721/216704,"4,7/6/10",258.22,1
2025-04-25,BURSA,6,1,odendi,216718/216719/216717/216721/216704/216716,"2/8/4,7/6/10/5,7",52997.34,1
2025-04-25,BURSA,5,1,odendi,216719/216717/216721/216704/216716,"8/4,7/6/10/5,7",1396.95,1
2025-04-25,BURSA,6,2,odendi,216721/216704/216716/216715/216720/216703,"6/10/5,7/2/7/1",85054.2,1
2025-04-25,BURSA,5,2,odendi,216704/216716/216715/216720/216703,"10/5,7/2/7/1",4060.35,1
2025-04-25,BURSA,4,1,odendi,216716/216715/216720/216703,"5,7/2/7/1",860.5,1
2025-04-25,BURSA,3,2,odendi,216715/216720/216703,2/7/1,300.22,0
2025-04-25,ISTANBUL,6,1,odendi,216713/216705/216712/216711/216709/216706,8/10/5/5/7/3,50622.21,0
2025-04-25,ISTANBUL,5,1,odendi,216705/216712/216711/216709/216706,10/5/5/7/3,6650.13,0
2025-04-25,ISTANBUL,4,1,odendi,216712/216711/216709/216706,5/5/7/3,1929.25,0
2025-04-25,ISTANBUL,3,1,odendi,216711/216709/216706,5/7/3,226.12,0
2025-04-25,ISTANBUL,6,2,odendi,216709/216706/216710/216708/216714/216707,7/3/3/1/8/3,59696.07,0
2025-04-25,ISTANBUL,5,2,odendi,216706/216710/216708/216714/216707,3/3/1/8/3,9828.52,0
2025-04-25,ISTANBUL,4,2,odendi,216710/216708/216714/216707,3/1/8/3,1182.12,0
2025-04-25,ISTANBUL,3,2,odendi,216708/216714/216707,1/8/3,984.67,0
2025-04-26,ANKARA,3,1,odendi,216736/216729/216730,5/5/7,494.77,0
2025-04-26,ANKARA,6,1,odendi,216723/216735/216736/216729/216730/216732,9/3/5/5/7/6,71084.43,0
2025-04-26,ANKARA,5,1,odendi,216735/216736/216729/216730/216732,3/5/5/7/6,8945.88,0
2025-04-26,ANKARA,6,2,odendi,216729/216730/216732/216727/216734/216722,"5/7/6/8,12/7/2,3,4,5",8162.04,1
2025-04-26,ANKARA,5,2,odendi,216730/216732/216727/216734/216722,"7/6/8,12/7/2,3,4,5",1050.07,1
2025-04-26,ANKARA,4,1,odendi,216732/216727/216734/216722,"6/8,12/7/2,3,4,5",336.12,1
2025-04-26,ANKARA,3,2,odendi,216727/216734/216722,"8,12/7/2,3,4,5",75.82,1
2025-04-26,DBAKIR,6,1,odendi,216737/216733/216738/216728/216731/216739,"3,5/6/4/2/2/8,9",5232.4,1
2025-04-26,DBAKIR,5,1,odendi,216733/216738/216728/216731/216739,"6/4/2/2/8,9",1236.93,1
2025-04-26,DBAKIR,4,1,odendi,216738/216728/216731/216739,"4/2/2/8,9",540.18,1
2025-04-26,DBAKIR,3,1,odendi,216728/216731/216739,"2/2/8,9",77.47,1
2025-04-26,IZMIR,6,1,odendi,216742/216724/216740/216743/216741/216725,"2/1/3/3,6/9/2",6265.59,1
2025-04-26,IZMIR,5,1,odendi,216724/216740/216743/216741/216725,"1/3/3,6/9/2",4457.36,1
2025-04-26,IZMIR,4,1,odendi,216740/216743/216741/216725,"3/3,6/9/2",741.12,1
2025-04-26,IZMIR,3,1,odendi,216743/216741/216725,"3,6/9/2",489.75,1
2025-04-26,IZMIR,6,2,odendi,216741/216725/216746/216744/216745/216726,9/2/8/5/1/5,1661076.93,0
2025-04-26,IZMIR,5,2,odendi,216725/216746/216744/216745/216726,2/8/5/1/5,98264.43,0
2025-04-26,IZMIR,4,2,odendi,216746/216744/216745/216726,8/5/1/5,16429.12,0
2025-04-26,IZMIR,3,2,odendi,216744/216745/216726,5/1/5,862.27,0
2025-04-27,ADANA,3,1,odendi,216759/216758/216761,2/3/4,21.45,0
2025-04-27,ADANA,6,1,odendi,216750/216763/216759/216758/216761/216760,"4/3,6,12/2/3/4/1",7213.53,1
2025-04-27,ADANA,5,1,odendi,216763/216759/216758/216761/216760,"3,6,12/2/3/4/1",156.71,1
2025-04-27,ADANA,6,2,odendi,216758/216761/216760/216749/216762/216764,3/4/1/4/5/12,4565.67,0
2025-04-27,ADANA,5,2,odendi,216761/216760/216749/216762/216764,4/1/4/5/12,2244.71,0
2025-04-27,ADANA,4,1,odendi,216760/216749/216762/216764,1/4/5/12,779.0,0
2025-04-27,ADANA,3,2,odendi,216749/216762/216764,4/5/12,180.22,0
2025-04-27,ISTANBUL,3,1,odendi,216752/216747/216755,4/6/4,27.97,0
2025-04-27,ISTANBUL,6,1,odendi,216751/216754/216752/216747/216755/216753,"3/1,4/4/6/4/3,6",334.74,1
2025-04-27,ISTANBUL,5,1,odendi,216754/216752/216747/216755/216753,"1,4/4/6/4/3,6",57.48,1
2025-04-27,ISTANBUL,6,2,odendi,216747/216755/216753/216756/216757/216748,"6/4/3,6/1/6/10",717.45,1
2025-04-27,ISTANBUL,5,2,odendi,216755/216753/216756/216757/216748,"4/3,6/1/6/10",185.36,1
2025-04-27,ISTANBUL,4,1,odendi,216753/216756/216757/216748,"3,6/1/6/10",70.87,1
2025-04-27,ISTANBUL,3,2,odendi,216756/216757/216748,1/6/10,47.02,0
2025-04-28,BURSA,3,1,odendi,216787/216784/216791,1/9/6,833.32,0
2025-04-28,BURSA,6,1,odendi,216785/216787/216784/216791/216789/216788,7/1/9/6/7/5,341227.29,0
2025-04-28,BURSA,6,2,odendi,216784/216791/216789/216788/216786/216790,9/6/7/5/6/8,6722526.66,0
2025-04-28,BURSA,5,1,odendi,216791/216789/216788/216786/216790,6/7/5/6/8,149206.16,0
2025-04-28,BURSA,4,1,odendi,216789/216788/216786/216790,7/5/6/8,10649.81,0
2025-04-28,BURSA,3,2,odendi,216788/216786/216790,5/6/8,1107.0,0
2025-04-28,SANLIURFA,3,1,odendi,216793/216797/216783,7/14/3,3162.97,0
2025-04-28,SANLIURFA,6,1,devir,216794/216793/216797/216783/216795/216796,10/7/14/3/4/7,4984634.63,0
2025-04-28,SANLIURFA,6,2,odendi,216797/216783/216795/216796/216792/216782,14/3/4/7/2/10,1510998.75,0
2025-04-28,SANLIURFA,5,1,odendi,216783/216795/216796/216792/216782,3/4/7/2/10,95213.51,0
2025-04-28,SANLIURFA,4,1,odendi,216795/216796/216792/216782,4/7/2/10,4377.87,0
2025-04-28,SANLIURFA,3,2,odendi,216796/216792/216782,7/2/10,779.7,0
2025-04-29,ANTALYA,6,1,odendi,216808/216815/216802/216811/216813/216800,"2/1/6/2/5,6/7,11",100738.86,1
2025-04-29,ANTALYA,5,1,odendi,216815/216802/216811/216813/216800,"1/6/2/5,6/7,11",20453.66,1
2025-04-29,ANTALYA,4,1,odendi,216802/216811/216813/216800,"6/2/5,6/7,11",20861.68,1
2025-04-29,ANTALYA,3,1,odendi,216811/216813/216800,"2/5,6/7,11",1678.42,1
2025-04-29,ANTALYA,6,2,odendi,216813/216800/216803/216814/216801/216816,"5,6/7,11/2/1,3/4/9",22095.75,1
2025-04-29,ANTALYA,5,2,odendi,216800/216803/216814/216801/216816,"7,11/2/1,3/4/9",4717.31,1
2025-04-29,ANTALYA,4,2,odendi,216803/216814/216801/216816,"2/1,3/4/9",557.81,1
2025-04-29,ANTALYA,3,2,odendi,216814/216801/216816,"1,3/4/9",143.02,1
2025-04-29,ELAZIG,3,1,odendi,216806/216812/216799,5/5/6,532.12,0
2025-04-29,ELAZIG,6,1,odendi,216805/216806/216812/216799/216809/216807,4/5/5/6/9/4,21649.2,0
2025-04-29,ELAZIG,6,2,odendi,216812/216799/216809/216807/216798/216804,5/6/9/4/9/7,35063.67,0
2025-04-29,ELAZIG,5,1,odendi,216799/216809/216807/216798/216804,6/9/4/9/7,8349.26,0
2025-04-29,ELAZIG,4,1,odendi,216809/216807/216798/216804,9/4/9/7,649.25,0
2025-04-29,ELAZIG,3,2,odendi,216807/216798/216804,4/9/7,59.55,0
2025-04-30,ELAZIG,3,1,odendi,216825/216821/216824,2/7/4,46.87,0
2025-04-30,ELAZIG,6,1,odendi,216819/216825/216821/216824/216827/216822,1/2/7/4/6/2,813.37,0
2025-04-30,ELAZIG,6,2,odendi,216821/216824/216827/216822/216820/216829,7/4/6/2/1/4,1030.02,0
2025-04-30,ELAZIG,5,1,odendi,216824/216827/216822/216820/216829,4/6/2/1/4,564.56,0
2025-04-30,ELAZIG,4,1,odendi,216827/216822/216820/216829,6/2/1/4,320.62,0
2025-04-30,ELAZIG,3,2,odendi,216822/216820/216829,2/1/4,94.27,0
2025-04-30,ISTANBUL,3,1,odendi,216818/216833/216826,"1,3,6,7,8/4/7",52.57,1
2025-04-30,ISTANBUL,6,1,odendi,216817/216828/216818/216833/216826/216831,"3/1/1,3,6,7,8/4/7/4",16802.1,1
2025-04-30,ISTANBUL,5,1,odendi,216828/216818/216833/216826/216831,"1/1,3,6,7,8/4/7/4",2007.56,1
2025-04-30,ISTANBUL,6,2,odendi,216833/216826/216831/216830/216823/216832,4/7/4/4/6/11,9246.9,0
2025-04-30,ISTANBUL,5,2,odendi,216826/216831/216830/216823/216832,7/4/4/6/11,2501.47,0
2025-04-30,ISTANBUL,4,1,odendi,216831/216830/216823/216832,4/4/6/11,739.18,0
2025-04-30,ISTANBUL,3,2,odendi,216830/216823/216832,4/6/11,33.07,0
2025-05-01,ANKARA,6,1,odendi,216855/216843/216850/216852/216851/216841,"2/10/1/6/9/9,14",1344275.37,1
2025-05-01,ANKARA,5,1,odendi,216843/216850/216852/216851/216841,"10/1/6/9/9,14",87130.53,1
2025-05-01,ANKARA,4,1,odendi,216850/216852/216851/216841,"1/6/9/9,14",4352.31,1
2025-05-01,ANKARA,3,1,odendi,216852/216851/216841,"6/9/9,14",737.7,1
2025-05-01,ANKARA,6,2,odendi,216851/216841/216857/216849/216854/216842,"9/9,14/9/6/7/4",20987.46,1
2025-05-01,ANKARA,5,2,odendi,216841/216857/216849/216854/216842,"9,14/9/6/7/4",4364.85,1
2025-05-01,ANKARA,4,2,odendi,216857/216849/216854/216842,9/6/7/4,1110.25,0
2025-05-01,ANKARA,3,2,odendi,216849/216854/216842,6/7/4,250.87,0
2025-05-01,IZMIR,6,1,odendi,216853/216844/216847/216858/216845/216859,"10/2/1/8/6,14/3",176647.29,1
2025-05-01,IZMIR,5,1,odendi,216844/216847/216858/216845/216859,"2/1/8/6,14/3",15397.23,1
2025-05-01,IZMIR,4,1,odendi,216847/216858/216845/216859,"1/8/6,14/3",2936.06,1
2025-05-01,IZMIR,3,1,odendi,216858/216845/216859,"8/6,14/3",555.97,1
2025-05-01,IZMIR,6,2,odendi,216845/216859/216856/216848/216860/216846,"6,14/3/3/1/5/7",32085.6,1
2025-05-01,IZMIR,5,2,odendi,216859/216856/216848/216860/216846,3/3/1/5/7,5977.08,0
2025-05-01,IZMIR,4,2,odendi,216856/216848/216860/216846,3/1/5/7,3043.12,0
2025-05-01,IZMIR,3,2,odendi,216848/216860/216846,1/5/7,360.07,0
