gun,sehir,seq,temettu,leg1,leg2,leg3,leg4,leg5,leg6
26/03/2024,ANTALYA,2,4418.0,208767,208766,208769,208775,208774,208770
27/03/2024,ISTANBUL,2,34252.12,208786,208787,208791,208792,208788,208784
27/03/2024,SANLIURFA,1,1740215.46,208796,208794,208793,208795,208783,208797
28/03/2024,IZMIR,1,302.08,208800,208815,208801,208798,208813,208806
28/03/2024,KOCAELI,1,54226.46,208808,208809,208802,208811,208810,208803
29/03/2024,ADANA,2,122729.44,208837,208836,208840,208833,208819,208838
29/03/2024,ANTALYA,2,116.02,208817,208829,208828,208827,208823,208831
29/03/2024,IZMIR,1,4397.78,208820,208839,208822,208824,208821,208826
30/03/2024,ADANA,2,3249.62,208846,208858,208861,208862,208860,208847
30/03/2024,ISTANBUL,1,12179.8,208850,208842,208849,208855,208848,208841
30/03/2024,IZMIR,2,6720.42,208863,208844,208856,208864,208867,208843
01/04/2024,BURSA,2,226002.52,208878,208875,208873,208870,208868,208883
01/04/2024,SANLIURFA,1,2342.67,208876,208884,208879,208872,208877,208882
02/04/2024,ADANA,2,3149.12,208890,208898,208899,208900,208886,208901
02/04/2024,ANTALYA,1,243.84,208893,208887,208894,208897,208888,208891
03/04/2024,ISTANBUL,2,960.76,208914,208902,208911,208910,208916,208903
03/04/2024,SANLIURFA,1,85397.69,208909,208905,208904,208908,208906,208907
04/04/2024,IZMIR,1,1669.92,208919,208927,208932,208929,208920,208934
04/04/2024,KOCAELI,2,4507.94,208928,208930,208921,208924,208922,208933
05/04/2024,ANTALYA,2,1402.7,208958,208936,208954,208955,208956,208935
05/04/2024,IZMIR,2,882485.04,208942,208939,208944,208937,208941,208938
06/04/2024,ADANA,2,27294.22,208969,208974,208971,208972,208961,208973
06/04/2024,ISTANBUL,1,442.84,208962,208964,208967,208963,208966,208965
07/04/2024,ADANA,2,6696.94,208985,208989,208988,208993,208991,208996
07/04/2024,IZMIR,1,68710.42,208997,208995,208998,208982,208990,208986
08/04/2024,BURSA,2,6863.12,209009,209005,209011,209010,209008,209014
08/04/2024,SANLIURFA,1,471.74,209019,209013,209004,209016,209018,209012
09/04/2024,ADANA,2,43828.66,209020,209033,209032,209035,209022,209036
09/04/2024,ANTALYA,1,543.82,209031,209027,209024,209025,209026,209029
10/04/2024,ISTANBUL,1,50473.66,209048,209051,209046,209050,209047,209049
11/04/2024,IZMIR,2,24948.64,209080,209070,209066,209057,209060,209071
11/04/2024,KOCAELI,2,2126.38,209056,209061,209064,209062,209054,209059
12/04/2024,ANTALYA,1,4045.82,209053,209082,209079,209084,209052,209081
12/04/2024,IZMIR,1,794.8,209074,209075,209078,209073,209077,209076
13/04/2024,ADANA,2,888.88,209088,209100,209103,209102,209099,209090
13/04/2024,ISTANBUL,2,653.58,209086,209091,209093,209094,209087,209095
14/04/2024,ADANA,2,6724.7,209105,209114,209118,209110,209104,209119
14/04/2024,IZMIR,2,1164.84,209109,209106,209111,209121,209107,209115
15/04/2024,BURSA,2,207889.4,209123,209138,209129,209131,209124,209132
15/04/2024,SANLIURFA,2,1657.05,209133,209125,209136,209140,209126,209134
16/04/2024,ADANA,2,13739.8,209145,209159,209161,209156,209146,209162
16/04/2024,KOCAELI,2,15931.92,209142,209149,209155,209150,209151,209154
17/04/2024,ELAZIG,1,67626.18,209167,209173,209168,209170,209169,209166
17/04/2024,ISTANBUL,2,11453.48,209164,209175,209176,209174,209163,209180
18/04/2024,ANKARA,2,27021.72,209186,209189,209191,209188,209192,209184
18/04/2024,ANTALYA,2,9566.64,209195,209182,209200,209197,209194,209183
19/04/2024,ISTANBUL,2,3477.24,209205,209206,209210,209208,209204,209213
20/04/2024,ANKARA,2,14140.76,209225,209227,209230,209228,209223,209224
20/04/2024,ANTALYA,2,2842.78,209232,209236,209237,209234,209220,209238
20/04/2024,DBAKIR,1,11118.87,209244,209239,209241,209242,209240,209243
21/04/2024,ADANA,2,63966.78,209258,209259,209253,209263,209248,209264
21/04/2024,ISTANBUL,2,2638.2,209262,209245,209250,209252,209254,209246
22/04/2024,BURSA,2,8418.1,209276,209273,209277,209269,209266,209281
22/04/2024,SANLIURFA,2,31981.35,209267,209282,209275,209280,209270,209278
23/04/2024,ADANA,2,104945.7,209293,209306,209304,209303,209294,209308
23/04/2024,KOCAELI,2,25359.22,209290,209296,209295,209300,209297,209301
24/04/2024,ELAZIG,1,1569.32,209317,209315,209313,209316,209310,209314
24/04/2024,ISTANBUL,2,3770.0,209322,209312,209323,209320,209324,209311
25/04/2024,ANKARA,2,1369.38,209326,209339,209330,209333,209341,209325
25/04/2024,ANTALYA,2,17151.88,209334,209329,209345,209343,209327,209340
26/04/2024,BURSA,2,21270.88,209360,209350,209364,209369,209356,209349
26/04/2024,ISTANBUL,2,1559.6,209365,209368,209366,209361,209362,209347
27/04/2024,ANKARA,2,1266.8,209384,209394,209390,209385,209388,209383
27/04/2024,ANTALYA,2,3894.5,209403,209381,209404,209400,209402,209382
27/04/2024,DBAKIR,1,754.11,209387,209392,209393,209391,209389,209386
28/04/2024,ADANA,2,1482.58,209417,209406,209421,209420,209419,209405
28/04/2024,ISTANBUL,2,5579.94,209413,209407,209411,209410,209408,209415
29/04/2024,BURSA,2,972.56,209428,209430,209432,209427,209424,209433
29/04/2024,SANLIURFA,1,11360.12,209438,209426,209435,209437,209436,209425
30/04/2024,ADANA,2,1042.26,209451,209455,209453,209450,209439,209452
30/04/2024,KOCAELI,2,318659.62,209445,209443,209448,209441,209447,209456
01/05/2024,ELAZIG,2,5752.35,209471,209457,209470,209472,209468,209458
01/05/2024,ISTANBUL,1,5976.96,209460,209459,209462,209463,209461,209475
02/05/2024,ANKARA,2,4195.84,209487,209480,209494,209485,209482,209481
02/05/2024,ANTALYA,2,2245.36,209495,209478,209489,209491,209483,209476
03/05/2024,BURSA,2,1416.16,209508,209497,209507,209506,209496,209512
03/05/2024,ISTANBUL,1,2982.86,209503,209510,209504,209500,209501,209499
04/05/2024,ANKARA,2,4383.14,209522,209521,209514,209517,209525,209520
04/05/2024,ANTALYA,1,33520.16,209535,209528,209523,209515,209518,209527
04/05/2024,DBAKIR,1,13886.22,209530,209533,209534,209531,209532,209529
05/05/2024,ADANA,2,35217.5,209553,209555,209549,209550,209539,209551
05/05/2024,ISTANBUL,2,903.02,209547,209544,209543,209546,209536,209552
06/05/2024,BURSA,2,1934.16,209557,209574,209571,209573,209556,209568
06/05/2024,SANLIURFA,2,224677.08,209560,209565,209567,209562,209559,209566
07/05/2024,ANKARA,2,5138.14,209582,209589,209583,209581,209575,209590
07/05/2024,KOCAELI,2,9332.62,209592,209578,209584,209585,209579,209577
08/05/2024,ELAZIG,1,887.98,209598,209601,209608,209609,209607,209605
08/05/2024,ISTANBUL,2,8985.26,209593,209596,209606,209600,209594,209597
09/05/2024,ANKARA,2,614562.7,209621,209615,209626,209620,209619,209614
09/05/2024,ANTALYA,2,117323.04,209632,209612,209630,209628,209611,209629
10/05/2024,BURSA,2,79290.14,209666,209664,209647,209659,209662,209663
10/05/2024,ISTANBUL,2,1775.58,209657,209651,209653,209656,209654,209658
11/05/2024,ANKARA,2,21085.0,209678,209677,209671,209680,209683,209673
11/05/2024,ANTALYA,2,2253.46,209669,209686,209684,209672,209676,209679
11/05/2024,DBAKIR,1,2401.95,209690,209687,209688,209682,209691,209689
12/05/2024,ADANA,2,195114.24,209709,209711,209707,209708,209692,209710
12/05/2024,ISTANBUL,2,259982.54,209699,209701,209704,209700,209698,209696
13/05/2024,BURSA,2,57829.32,209728,209726,209722,209725,209714,209723
13/05/2024,SANLIURFA,1,20355.88,209721,209712,209719,209718,209713,209720
14/05/2024,ANKARA,2,10879.8,209734,209732,209737,209736,209739,209731
14/05/2024,KOCAELI,2,16137.42,209748,209743,209747,209745,209746,209741
15/05/2024,ELAZIG,1,3169.69,209753,209754,209750,209756,209751,209752
15/05/2024,ISTANBUL,1,40305.66,209757,209760,209764,209762,209763,209755
16/05/2024,ANKARA,2,17194.1,209783,209765,209782,209784,209772,209766
16/05/2024,ANTALYA,2,663.14,209789,209768,209775,209770,209788,209767
17/05/2024,BURSA,2,99346.38,209803,209792,209806,209799,209793,209807
17/05/2024,ISTANBUL,2,425.88,209790,209802,209798,209796,209800,209797
18/05/2024,ANKARA,2,141941.76,209816,209812,209814,209815,209819,209809
18/05/2024,ANTALYA,1,14619.68,209833,209828,209831,209829,209830,209813
18/05/2024,DBAKIR,1,38826.69,209825,209821,209822,209824,209827,209826
19/05/2024,ADANA,2,19560.26,209846,209843,209849,209847,209845,209848
19/05/2024,ISTANBUL,2,12849.86,209844,209839,209851,209850,209838,209840
20/05/2024,BURSA,2,13847.86,209870,209868,209866,209861,209854,209871
20/05/2024,SANLIURFA,2,1776.27,209860,209857,209865,209859,209862,209856
21/05/2024,ANKARA,2,265404.42,209875,209885,209881,209886,209883,209879
21/05/2024,KOCAELI,2,6726.06,209882,209888,209877,209876,209872,209887
22/05/2024,ELAZIG,1,2150.47,209894,209896,209890,209898,209897,209895
22/05/2024,ISTANBUL,2,22987.3,209905,209900,209903,209899,209892,209904
23/05/2024,ANKARA,2,16054.36,209912,209911,209910,209913,209916,209908
23/05/2024,ANTALYA,2,2019.9,209921,209907,209923,209915,209919,209906
24/05/2024,BURSA,2,67336.58,209950,209948,209949,209941,209947,209951
24/05/2024,ISTANBUL,2,1204.06,209944,209956,209954,209952,209942,209958
25/05/2024,ANKARA,2,33736.18,209967,209970,209961,209978,209960,209965
25/05/2024,ANTALYA,1,1556.92,209979,209972,209964,209969,209975,209963
25/05/2024,DBAKIR,1,112896.84,209971,209976,209974,209980,209973,209981
26/05/2024,ADANA,2,6758.06,210001,210005,210000,210002,210006,210007
26/05/2024,ISTANBUL,2,28522.58,209990,209994,209992,209995,209991,209993
27/05/2024,BURSA,2,414028.48,210025,210021,210023,210020,210008,210022
27/05/2024,SANLIURFA,2,487597.5,210016,210012,210017,210018,210010,210015
28/05/2024,ANKARA,2,1929.74,210037,210034,210036,210035,210041,210039
28/05/2024,KOCAELI,2,610.86,210040,210027,210032,210042,210043,210026
29/05/2024,ELAZIG,2,11048.08,210049,210047,210053,210050,210046,210054
29/05/2024,ISTANBUL,2,9033.52,210061,210060,210057,210059,210045,210058
30/05/2024,ANKARA,2,11657.84,210068,210063,210070,210072,210067,210062
30/05/2024,ANTALYA,2,2318.96,210080,210074,210078,210076,210065,210079
31/05/2024,BURSA,2,3306.5,210109,210113,210111,210097,210105,210114
31/05/2024,ISTANBUL,2,51397.02,210099,210103,210102,210100,210108,210106
01/06/2024,ANKARA,2,24169.35,210147,210126,210144,210143,210146,210124
01/06/2024,ANTALYA,1,3873.97,210131,210129,210141,210128,210127,210145
01/06/2024,DBAKIR,1,106090.28,210137,210138,210136,210132,210134,210135
02/06/2024,ADANA,2,8616.52,210152,210163,210161,210162,210165,210151
02/06/2024,ISTANBUL,2,3508.52,210149,210158,210153,210159,210155,210148
03/06/2024,BURSA,2,7287.8,210184,210180,210172,210182,210179,210177
03/06/2024,SANLIURFA,2,30942.18,210178,210168,210170,210176,210166,210171
04/06/2024,ANKARA,2,10958.7,210199,210198,210196,210201,210188,210200
04/06/2024,KOCAELI,1,496.25,210191,210185,210189,210192,210186,210194
05/06/2024,ELAZIG,1,99333.3,210213,210215,210214,210212,210202,210216
05/06/2024,ISTANBUL,2,4820.6,210205,210209,210210,210207,210204,210219
06/06/2024,ANKARA,2,28849.22,210232,210224,210233,210229,210234,210236
06/06/2024,ANTALYA,2,11124.32,210237,210220,210235,210239,210238,210221
07/06/2024,BURSA,2,6828.6,210246,210260,210257,210259,210255,210244
07/06/2024,ISTANBUL,2,9051.52,210250,210242,210247,210252,210253,210251
