tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani,ganyan,bitis,kazandi,at_isim,start_no,kilo_baz,kilo_fazla,kilo_top,yas,renk,cins,zaman_sn,tarih_dt,tarih_iso,race_id,izinli,isim_norm,irk
07/12/2024,İstanbul,1,8,,0,HAND ON MY HEART(9) KG Kapalı gözlük takılacağını ifade eder. (Koşmaz),2y d d,55,MEH.KAYA AP Apranti,NİMET ARİF KURTEL,H.YÜZBAŞI,Koşmaz,,,,0,HAND ON MY HEART,9,55.0,0.0,55.0,2,d,d,,2024-12-07,2024-12-07,2024-12-07|İstanbul|8,True,HAND ON MY HEART,
07/12/2024,İstanbul,1,9,1,1,ROZERYA(7),4y d k,"56,5 +0.80 Fazla Kilo",M.KAYA,EMİNE KAYA,F.DİZDAROĞLU,2.05.25,2.4,2.4,1.0,1,ROZERYA,7,56.0,0.8,56.8,4,d,k,125.25,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,ROZERYA,
07/12/2024,İstanbul,1,9,2,0,LOOK NEWS(6) K Kulaklık takılacağını ifade eder.,3y a d,"54,5",A.KAÇMAZ,SIRAÇ DEMİR,F.DEMİR,2.05.36,11.15,11.15,2.0,0,LOOK NEWS,6,54.0,0.0,54.0,3,a,d,125.36,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,LOOK NEWS,
07/12/2024,İstanbul,1,9,3,0,SEPTEMBER(8) K Kulaklık takılacağını ifade eder.,4y d k,56 +0.50 Fazla Kilo,A.SÖZEN,MELİH GÖRGÜN,Ş.GÖKÇE,2.06.08,5.25,5.25,3.0,0,SEPTEMBER,8,56.0,0.5,56.5,4,d,k,126.08,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,SEPTEMBER,
07/12/2024,İstanbul,1,9,4,0,MARISCAL(10) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder.,4y d k,52 +0.50 Fazla Kilo,A.ASLAN,EROL AŞIK,İ.E.YILMAZ,2.06.12,4.85,4.85,4.0,0,MARISCAL,10,52.0,0.5,52.5,4,d,k,126.12,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,MARISCAL,
07/12/2024,İstanbul,1,9,5,0,DREAMLINER(9) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,"52,5 +1.00 Fazla Kilo",İ.S.SÖĞÜT AP Apranti,SEDAT İNAL,M.A.TURAN,2.06.15,18.5,18.5,5.0,0,DREAMLINER,9,52.0,1.0,53.0,4,k,k,126.15,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,DREAMLINER,
07/12/2024,İstanbul,1,9,6,0,SAUDADE(4) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y d k,58,A.YILDIZ,KASIM TAŞKIRAN,C.TURAN,2.06.40,4.15,4.15,6.0,0,SAUDADE,4,58.0,0.0,58.0,4,d,k,126.4,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,SAUDADE,
07/12/2024,İstanbul,1,9,7,0,SOPHIANEA(1) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d k,59,E.ŞIKLI AP Apranti,BORA ÇAPKIN,E.USLU,2.06.43,16.2,16.2,7.0,0,SOPHIANEA,1,59.0,0.0,59.0,4,d,k,126.43,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,SOPHIANEA,
07/12/2024,İstanbul,1,9,8,0,PASSION RUNNER(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y d k,59,BERK.GÖKÇE AP Apranti,YASEMİN TURAKTEKİN,H.ŞİMŞEK,2.08.35,7.05,7.05,8.0,0,PASSION RUNNER,3,59.0,0.0,59.0,6,d,k,128.35,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,PASSION RUNNER,
07/12/2024,İstanbul,1,9,9,0,HAZY DAISY(5) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a k,"56,5",M.M.BİLGİN,MUHAMMED HARDALAÇ,B.ATAY,2.10.54,10.35,10.35,9.0,0,HAZY DAISY,5,56.0,0.0,56.0,5,a,k,130.54,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,HAZY DAISY,
07/12/2024,İstanbul,1,9,10,0,TANYILDIZ(11) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d k,52 +1.80 Fazla Kilo,E.AKTUĞ,CUMA TEKDEMİR,Y.DEMİRKIRAN,2.11.06,9.95,9.95,10.0,0,TANYILDIZ,11,52.0,1.8,53.8,4,d,k,131.06,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,TANYILDIZ,
07/12/2024,İstanbul,1,9,11,0,ORQUİDEA BLANCA(2) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,"59,5",E.BOZDAĞ AP Apranti,BİHTERCAN ATAÇ,Z.B.DURGUN,2.12.83,13.15,13.15,11.0,0,ORQUİDEA BLANCA,2,59.0,0.0,59.0,4,k,k,132.83,2024-12-07,2024-12-07,2024-12-07|İstanbul|9,True,ORQUİDEA BLANCA,
07/12/2024,Adana,3,1,1,1,TUMBUL NAZLI(6) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k k,"56,5",M.N.SUNKAR AP Apranti,REŞİT TUMBUL,S.BECENE,1.24.11,11.4,11.4,1.0,1,TUMBUL NAZLI,6,56.0,0.0,56.0,4,k,k,84.11,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,TUMBUL NAZLI,
07/12/2024,Adana,3,1,2,0,BASKINSOY(1) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,"62,5",A.KURŞUN,ÖMER DERİN,S.SÜSLÜ,1.24.19,4.55,4.55,2.0,0,BASKINSOY,1,62.0,0.0,62.0,4,k,a,84.19,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,BASKINSOY,
07/12/2024,Adana,3,1,3,0,INVINCIBLE(9) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y a a,"54,5",E.ÇİZİK,MUSTAFA ÖZKAN,N.DOĞAN,1.24.45,6.45,6.45,3.0,0,INVINCIBLE,9,54.0,0.0,54.0,4,a,a,84.45,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,INVINCIBLE,
07/12/2024,Adana,3,1,4,0,İKİMİZ(10) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d k,"53,5 +2.00 Fazla Kilo",SAL.ÇELİK AP Apranti,MUZBAH YARDIMCI,MÜS.YARDIMCI,1.24.58,4.25,4.25,4.0,0,İKİMİZ,10,53.0,2.0,55.0,4,d,k,84.58,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,İKİMİZ,
07/12/2024,Adana,3,1,5,0,ASİLASLAN(4) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,59,K.DEMİREL AP Apranti,SERPİL AKAN,O.ALTUNTAŞ,1.24.73,17.9,17.9,5.0,0,ASİLASLAN,4,59.0,0.0,59.0,4,a,a,84.73,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,ASİLASLAN,
07/12/2024,Adana,3,1,6,0,AYHANBEYİM(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y a a,"54,5 +0.10 Fazla Kilo",F.S.M.SANSAR AP Apranti,AHMET ALTIN,HAS.YILDIRIM,1.25.38,16.95,16.95,6.0,0,AYHANBEYİM,7,54.0,0.1,54.1,4,a,a,85.38,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,AYHANBEYİM,
07/12/2024,Adana,3,1,7,0,ATEŞ AYAZ(8) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"53,5 +1.80 Fazla Kilo",F.ÇETİNBAŞ AP Apranti,GİZEM ÇAKMAKOĞLU,Y.TUNCAY,1.26.10,8.55,8.55,7.0,0,ATEŞ AYAZ,8,53.0,1.8,54.8,4,a,a,86.1,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,ATEŞ AYAZ,
07/12/2024,Adana,3,1,8,0,GÜRAYHAN(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,"61,5",H.ÇİZİK,EROL YÜCEL,A.GÜVEN,1.26.11,3.25,3.25,8.0,0,GÜRAYHAN,3,61.0,0.0,61.0,4,k,a,86.11,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,GÜRAYHAN,
07/12/2024,Adana,3,1,9,0,BEDOBEY(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y a a,59,M.S.ÇELİK,ASUMAN YENİCE,M.ATAL,1.26.15,13.25,13.25,9.0,0,BEDOBEY,5,59.0,0.0,59.0,4,a,a,86.15,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,BEDOBEY,
07/12/2024,Adana,3,1,10,0,PRESTİJ(2) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,62,A.ÇELİK,E.KAYHAN ERGİN,EY.YARDIMCI,1.26.64,2.7,2.7,10.0,0,PRESTİJ,2,62.0,0.0,62.0,4,k,a,86.64,2024-12-07,2024-12-07,2024-12-07|Adana|1,False,PRESTİJ,
07/12/2024,Adana,3,2,1,1,PINEAL CODE(3) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,59,F.S.M.SANSAR,AYHAN GİRAY,S.ALTUNDAĞ,1.29.99,13.35,13.35,1.0,1,PINEAL CODE,3,59.0,0.0,59.0,3,d,d,89.99,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,PINEAL CODE,
07/12/2024,Adana,3,2,2,0,FAITHFUL SPIRIT(5) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,"56,5",M.N.SUNKAR,MUSTAFA AMAÇ,AYC.POLAT,1.30.67,6.75,6.75,2.0,0,FAITHFUL SPIRIT,5,56.0,0.0,56.0,4,d,a,90.67,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,FAITHFUL SPIRIT,
07/12/2024,Adana,3,2,3,0,TRAINER FATHER(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"52,5 +1.20 Fazla Kilo",M.KIYAK,HACİRE KAYA,A.DİNÇ,1.30.82,14.3,14.3,3.0,0,TRAINER FATHER,6,52.0,1.2,53.2,3,d,e,90.82,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,TRAINER FATHER,
07/12/2024,Adana,3,2,4,0,SILENCE OF REALITY(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,50 +1.40 Fazla Kilo,M.AKDAĞ,ERHAN YILDIZ,R.TAŞDELEN,1.31.60,11.25,11.25,4.0,0,SILENCE OF REALITY,8,50.0,1.4,51.4,3,a,e,91.6,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,SILENCE OF REALITY,
07/12/2024,Adana,3,2,5,0,THE NIGHT HUNTER(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,5y d a,53 +2.00 Fazla Kilo,F.ÇETİNBAŞ,KADİR İPEK,O.İPEK,1.31.83,1.3,1.3,5.0,0,THE NIGHT HUNTER,7,53.0,2.0,55.0,5,d,a,91.83,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,THE NIGHT HUNTER,
07/12/2024,Adana,3,2,6,0,TOGETHER FOREVER(4) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,"56,5 +0.20 Fazla Kilo",SAL.ÇELİK,ARZU AKTİMUR,İ.KÖROĞLU,1.32.89,3.1,3.1,6.0,0,TOGETHER FOREVER,4,56.0,0.2,56.2,3,d,d,92.89,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,TOGETHER FOREVER,
07/12/2024,Adana,3,2,7,0,AIRFIELD(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y d a,62 +0.30 Fazla Kilo,K.YİĞİT,GÜVEN ŞAHLI,Z.YILMAZ,1.34.98,19.05,19.05,7.0,0,AIRFIELD,1,62.0,0.3,62.3,4,d,a,94.98,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,AIRFIELD,
07/12/2024,Adana,3,2,8,0,NİSANUR HATIRASI(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,"62,5",İSM.YILDIRIM,ZABİTE CANPOLATLI,S.BECENE,1.36.62,6.4,6.4,8.0,0,NİSANUR HATIRASI,2,62.0,0.0,62.0,4,d,a,96.62,2024-12-07,2024-12-07,2024-12-07|Adana|2,False,NİSANUR HATIRASI,
07/12/2024,Adana,3,3,1,1,"AIRMAN(5) t 330.000,00 TL DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. ÖG Start makinasına önden giriş yapacağını ifade eder.",7y d a,57 +1.40 Fazla Kilo,H.ALTUNDAĞ,HİKMET ÇELİK,S.KARAKEÇİLİ,1.29.10,1.35,1.35,1.0,1,AIRMAN,5,57.0,1.4,58.4,7,d,a,89.1,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,AIRMAN,
07/12/2024,Adana,3,3,2,0,"YILDIZ TOZU(4) t 340.000,00 TL DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",6y a a,58,E.ÇİZİK,ŞÜKRÜ YARDIMCI,EY.YARDIMCI,1.29.46,5.65,5.65,2.0,0,YILDIZ TOZU,4,58.0,0.0,58.0,6,a,a,89.46,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,YILDIZ TOZU,
07/12/2024,Adana,3,3,3,0,"HEDEFİM SENSİN(8) t 340.000,00 TL DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",4y a k,56 +0.80 Fazla Kilo,B.KILINÇ,MEHMET ULUSOY,C.KARATAŞ,1.30.10,3.85,3.85,3.0,0,HEDEFİM SENSİN,8,56.0,0.8,56.8,4,a,k,90.1,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,HEDEFİM SENSİN,
07/12/2024,Adana,3,3,4,0,"DALİ APOLARİN(7) t 340.000,00 TL SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",4y a k,56 +1.10 Fazla Kilo,M.AKYAVUZ,HAKAN BARIŞ,O.ALTUNTAŞ,1.30.36,5.0,5.0,4.0,0,DALİ APOLARİN,7,56.0,1.1,57.1,4,a,k,90.36,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,DALİ APOLARİN,
07/12/2024,Adana,3,3,5,0,"KARAKARA(1) t 360.000,00 TL DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",5y d a,60,H.ÇİZİK,REFİK ÇEVİK,A.E.KARAKURT,1.30.40,12.15,12.15,5.0,0,KARAKARA,1,60.0,0.0,60.0,5,d,a,90.4,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,KARAKARA,
07/12/2024,Adana,3,3,6,0,"GRAY WOLF(2) t 340.000,00 TL KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.",8y d a,58,V.DEMİR,FERHAT İNAL,M.DAŞ,1.31.04,17.65,17.65,6.0,0,GRAY WOLF,2,58.0,0.0,58.0,8,d,a,91.04,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,GRAY WOLF,
07/12/2024,Adana,3,3,7,0,"SUPER GULCH(9) t 330.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",3y d e,56,E.SİNCAN,YUSUF SAĞLIK,İ.KÖROĞLU,1.32.56,11.05,11.05,7.0,0,SUPER GULCH,9,56.0,0.0,56.0,3,d,e,92.56,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,SUPER GULCH,
07/12/2024,Adana,3,3,8,0,"KING OF THE ROSE(3) t 340.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",4y a a,58,M.A.SOLMAZ,MEHMET ALİ GÜL,E.KARATAŞ,1.32.78,15.15,15.15,8.0,0,KING OF THE ROSE,3,58.0,0.0,58.0,4,a,a,92.78,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,KING OF THE ROSE,
07/12/2024,Adana,3,3,,0,"BLACK LORD(6) t 340.000,00 TL DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. (Koşmaz)",3y d e,57,M.S.ÇELİK,BEŞİR KAYA,A.DİNÇ,Koşmaz,,,,0,BLACK LORD,6,57.0,0.0,57.0,3,d,e,,2024-12-07,2024-12-07,2024-12-07|Adana|3,False,BLACK LORD,
07/12/2024,Adana,3,4,1,1,GÜÇLÜ PRENS(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,63,G.KOCAKAYA,ERKAN GENÇEL,M.ATAL,2.32.85,3.0,3.0,1.0,1,GÜÇLÜ PRENS,1,63.0,0.0,63.0,4,a,a,152.85,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,GÜÇLÜ PRENS,
07/12/2024,Adana,3,4,2,0,KARACABEY ŞAHI(6),4y a a,57,M.N.SUNKAR AP Apranti,FUAT ALBAYRAK,İ.ÇEÇAN,2.33.09,5.35,5.35,2.0,0,KARACABEY ŞAHI,6,57.0,0.0,57.0,4,a,a,153.09,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,KARACABEY ŞAHI,
07/12/2024,Adana,3,4,3,0,IRMAK SU(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,4y k k,"57,5",İSM.YILDIRIM AP Apranti,H.BASRİ TÜMÖZ,S.DEMİR,2.33.73,8.2,8.2,3.0,0,IRMAK SU,5,57.0,0.0,57.0,4,k,k,153.73,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,IRMAK SU,
07/12/2024,Adana,3,4,4,0,DAĞINYANKISI(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y a a,"58,5",A.ÇELİK,EMİN TURAN,AYC.POLAT,2.33.74,5.9,5.9,4.0,0,DAĞINYANKISI,7,58.0,0.0,58.0,4,a,a,153.74,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,DAĞINYANKISI,
07/12/2024,Adana,3,4,5,0,LE PATRON(4) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,59,SAL.ÇELİK AP Apranti,SELİM YILDIZ,R.BARMAN,2.33.78,7.05,7.05,5.0,0,LE PATRON,4,59.0,0.0,59.0,4,d,a,153.78,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,LE PATRON,
07/12/2024,Adana,3,4,6,0,GÖKKARA(8) DB Dilinin bağlanacağını ifade eder.,5y k a,"60,5",H.ÇİZİK,MESUT AKBAŞ,HÜS.TEKİNALP,2.33.93,6.65,6.65,6.0,0,GÖKKARA,8,60.0,0.0,60.0,5,k,a,153.93,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,GÖKKARA,
07/12/2024,Adana,3,4,7,0,RIZA BEY(9) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y k a,57,M.KIYAK AP Apranti,SUPHİ AKPİRİNÇ,S.ALTUNDAĞ,2.34.33,5.6,5.6,7.0,0,RIZA BEY,9,57.0,0.0,57.0,5,k,a,154.33,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,RIZA BEY,
07/12/2024,Adana,3,4,8,0,BABA CAVİT(2) KG Kapalı gözlük takılacağını ifade eder.,4y a a,"62,5",M.AKYAVUZ,ASİYE YILDIZ,Y.UÇAR,2.37.02,27.2,27.2,8.0,0,BABA CAVİT,2,62.0,0.0,62.0,4,a,a,157.02,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,BABA CAVİT,
07/12/2024,Adana,3,4,9,0,MİRİALEM(11) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,54 +0.60 Fazla Kilo,V.ABİŞ,HAYDAR YARDIMCI,MÜS.YARDIMCI,2.39.09,5.15,5.15,9.0,0,MİRİALEM,11,54.0,0.6,54.6,5,d,a,159.09,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,MİRİALEM,
07/12/2024,Adana,3,4,10,0,CEBEALP(10) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y a a,"57,5",F.ÇETİNBAŞ AP Apranti,BEŞİR KAYA,A.DİNÇ,2.39.58,6.2,6.2,10.0,0,CEBEALP,10,57.0,0.0,57.0,5,a,a,159.58,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,CEBEALP,
07/12/2024,Adana,3,4,11,0,HİLAL ZAMANI(3) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y d a,"60,5",F.S.M.SANSAR AP Apranti,BEŞİR KAYA,A.DİNÇ,2.42.85,6.2,6.2,11.0,0,HİLAL ZAMANI,3,60.0,0.0,60.0,4,d,a,162.85,2024-12-07,2024-12-07,2024-12-07|Adana|4,False,HİLAL ZAMANI,
07/12/2024,Adana,3,5,1,1,TURAN YILDIZI(10) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,V.ABİŞ,GÖKHAN YILDIZ,E.KARATAŞ,1.24.52,1.4,1.4,1.0,1,TURAN YILDIZI,10,57.0,0.0,57.0,3,k,e,84.52,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,TURAN YILDIZI,
07/12/2024,Adana,3,5,2,0,ÖZGÜR ADAM(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y a e,57 +0.60 Fazla Kilo,V.DEMİR,MEHMET YAŞARTEKİN,Y.TUNCAY,1.25.13,29.1,29.1,2.0,0,ÖZGÜR ADAM,7,57.0,0.6,57.6,3,a,e,85.13,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,ÖZGÜR ADAM,
07/12/2024,Adana,3,5,3,0,LAST SEAGULL(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,54 +1.50 Fazla Kilo,F.ÇETİNBAŞ AP Apranti,YAŞAR ÖZKAN,N.DOĞAN,1.25.38,8.25,8.25,3.0,0,LAST SEAGULL,5,54.0,1.5,55.5,3,k,e,85.38,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,LAST SEAGULL,
07/12/2024,Adana,3,5,4,0,ADAKALE(1),3y a e,57,MÜS.ÇELİK,ŞÜKRÜ POLAT,S.POLAT,1.25.42,10.95,10.95,4.0,0,ADAKALE,1,57.0,0.0,57.0,3,a,e,85.42,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,ADAKALE,
07/12/2024,Adana,3,5,5,0,YAĞIZKAYA(11) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,53 +0.90 Fazla Kilo,M.KIYAK AP Apranti,İBRAHİM KAYA,A.DİNÇ,1.25.49,7.25,7.25,5.0,0,YAĞIZKAYA,11,53.0,0.9,53.9,3,k,e,85.49,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,YAĞIZKAYA,
07/12/2024,Adana,3,5,6,0,CAZGIR YAŞAR(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,57,M.A.SOLMAZ,BİRKAN BORA AKARSU,E.KARATAŞ,1.25.86,7.5,7.5,6.0,0,CAZGIR YAŞAR,4,57.0,0.0,57.0,3,k,e,85.86,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,CAZGIR YAŞAR,
07/12/2024,Adana,3,5,7,0,OĞLUM BULUT(6) KG Kapalı gözlük takılacağını ifade eder.,3y a e,53,E.ATLAMAZ AP Apranti,CEMİLE YILDIZ,E.ACER,1.27.25,24.15,24.15,7.0,0,OĞLUM BULUT,6,53.0,0.0,53.0,3,a,e,87.25,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,OĞLUM BULUT,
07/12/2024,Adana,3,5,8,0,SEÇKİN(8) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,54 +0.90 Fazla Kilo,M.N.SUNKAR AP Apranti,AHMET BABACAN,M.PEKİN,1.28.86,3.6,3.6,8.0,0,SEÇKİN,8,54.0,0.9,54.9,3,k,e,88.86,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,SEÇKİN,
07/12/2024,Adana,3,5,9,0,SON AKSİYON(9) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57,E.ÇİZİK,ORÇUN AĞAÇDAN,AH.KORKMAZ,1.30.00,7.55,7.55,9.0,0,SON AKSİYON,9,57.0,0.0,57.0,3,a,e,90.0,2024-12-07,2024-12-07,2024-12-07|Adana|5,False,SON AKSİYON,
